product_url,product_title,product_description,price,sku,product_image,product_category,delivery_cost
http://localhost:8888/magento2/test/leah-yoga-top.html,"Leah Yoga Top","The Leah Yoga Top offers a practical, comfortable upper that will not compromise your style. Body hugging fit and interior shelf bra make it suitable for active or leisure pursuits.
&bull; Blue heather rouched tank top.&bull; Camisole tank top.&bull; Banding and shirring details.&bull; Body hugging fit.&bull; Contrast topstitch.&bull; Interior shelf bra with shapewear technology.&bull; 65% Polyester 35% Cotton.","39 EUR",WT05,http://localhost:8888/magento2/test/pub/media/catalog/product/w/t/wt05-purple_main.jpg,"Bras & Tanks, Erin Recommends, Default Category",4.90
http://localhost:8888/magento2/test/chloe-compete-tank.html,"Chloe Compete Tank","You've earned your figure, so stay cool and let it do all the talking in the form-fitted, sleek racerback Chloe Compete Tank. Designed for total range of motion and performance, the Nona is made with highly breathable mesh fabric.
&bull; Royal blue tank top - nylon/spandex.&bull; Flatlock stitching.&bull; Moisture-wicking fabric. &bull; Ergonomic seaming. &bull; Machine wash/dry.","39 EUR",WT06,http://localhost:8888/magento2/test/pub/media/catalog/product/w/t/wt06-blue_main.jpg,"Bras & Tanks",4.90
http://localhost:8888/magento2/test/maya-tunic.html,"Maya Tunic","With abutted seams and moisture wicking capacity, the Maya Tunic lets you work out in complete comfort.
&bull; Mint green heather tunic-style tank. &bull; Wrapped back with cut out detail.&bull; Drawcord detail at end.&bull; Abutted seams.","29 EUR",WT07,http://localhost:8888/magento2/test/pub/media/catalog/product/w/t/wt07-green_main.jpg,"Bras & Tanks, Performance Fabrics, Default Category",4.90
http://localhost:8888/magento2/test/antonia-racer-tank.html,"Antonia Racer Tank","You won't know what you like best about the Antonia Racer Tank: soft, stretchy, lightweight fabric? Super-cute colorblocked details? Whatever it is, this piece is sure to quickly move to the top of your workout rotation.
&bull; Machine wash.&bull; Line dry.","34 EUR",WT08,http://localhost:8888/magento2/test/pub/media/catalog/product/w/t/wt08-black_main.jpg,"Bras & Tanks, Women Sale, Performance Fabrics, Default Category",4.90
http://localhost:8888/magento2/test/breathe-easy-tank.html,"Breathe-Easy Tank","The Breathe Easy Tank is so soft, lightweight, and comfortable, you won't even know it's there -- until its high-tech Cocona&reg; fabric starts wicking sweat away from your body to help you stay dry and focused. Layer it over your favorite sports bra and get moving.
&bull; Machine wash/dry.&bull; Cocona&reg; fabric.","34 EUR",WT09,http://localhost:8888/magento2/test/pub/media/catalog/product/w/t/wt09-white_main.jpg,"Bras & Tanks, Women Sale, Erin Recommends, Default Category",4.90
http://localhost:8888/magento2/test/karmen-yoga-pant.html,"Karmen Yoga Pant","Good for running, hiking, lounging or stretching, the Cora Parachute Pant presents comfortable styling designed to help you look and feel great.
&bull; Light blue parachute pants.&bull; Power mesh internal waistband for support.&bull; Internal waistband pocket.&bull; Antimicrobial finish.","39 EUR",WP01,http://localhost:8888/magento2/test/pub/media/catalog/product/w/p/wp01-gray_main.jpg,"Pants, Pants, Performance Fabrics, Default Category",4.90
http://localhost:8888/magento2/test/emma-leggings.html,"Emma Leggings","These comfortable and practical leggings pair perfectly with any workout top or casual tee. The Emma's subtle contrast fabric and fit ensure you're stylish without overdoing it.
&bull; Light blue heather yoga pants. &bull; Body hugging fit.&bull; Low rise fit.","42 EUR",WP02,http://localhost:8888/magento2/test/pub/media/catalog/product/w/p/wp02-blue_main.jpg,"Pants, Pants, Performance Fabrics, Default Category",4.90
http://localhost:8888/magento2/test/ida-workout-parachute-pant.html,"Ida Workout Parachute Pant","The Ida Workout Parachute Pant is made of lightweight, super-soft fabric that keeps you comfortable during any level of activity, whether Downward Dog or a few trail miles.
&bull; Royal blue parachute pants.&bull; Contrast stripe.&bull; Relaxed fit. &bull; Drawstring closure.&bull; Machine wash/dry.","48 EUR",WP03,http://localhost:8888/magento2/test/pub/media/catalog/product/w/p/wp03-blue_main.jpg,"Pants, Pants, New Luma Yoga Collection, Default Category",4.90
http://localhost:8888/magento2/test/cora-parachute-pant.html,"Cora Parachute Pant","Good for running, hiking, lounging or stretching, the Cora Parachute Pant presents comfortable styling designed to help you look and feel great.
&bull; Light blue parachute pants.&bull; Power mesh internal waistband for support.&bull; Internal waistband pocket.&bull; Antimicrobial finish.","75 EUR",WP04,http://localhost:8888/magento2/test/pub/media/catalog/product/w/p/wp04-blue_main.jpg,"Pants, Pants, Default Category",4.90
http://localhost:8888/magento2/test/sahara-leggings.html,"Sahara Leggings","Contrast colors, full-length leggings, and opaque, high-stretch fabric define the Sahara. Flat-locked seams and quick-drying wicking properties prevent chafing. A deep elasticated waistband and carefully positioned seamlines create a flattering silhouette.
&bull; Pinstripe legging with rouched ankles.&bull; Secret pocket at waistband.&bull; Flat seams for comfort.&bull; Shaped fit with low rise.&bull; 4-way stretch, moisture-wicking material.","75 EUR",WP05,http://localhost:8888/magento2/test/pub/media/catalog/product/w/p/wp05-gray_main.jpg,"Pants, Pants, Erin Recommends, Default Category",4.90
http://localhost:8888/magento2/test/diana-tights.html,"Diana Tights","Perfect for hot bikram session or cool-down stretching. 8-percent stretch means you'll feel like anything is possible in the capri-style Diana Tights.
&bull; Black legging with slate details.&bull; Flat-lock, chafe-free side seams.&bull; Vented gusset.&bull; Secret interior pocket.&bull; Sustainable and recycled fabric.","59 EUR",WP06,http://localhost:8888/magento2/test/pub/media/catalog/product/w/p/wp06-black_main.jpg,"Pants, Pants, Erin Recommends, Default Category",4.90
http://localhost:8888/magento2/test/aeon-capri.html,"Aeon Capri","Reach for the stars and beyond in these Aeon Capri pant. With a soft, comfortable feel and moisture wicking fabric, these duo-tone leggings are easy to wear -- and wear attractively.
&bull; Black capris with teal accents.&bull; Thick, 3"" flattering waistband.&bull; Media pocket on inner waistband.&bull; Dry wick finish for ultimate comfort and dryness.","48 EUR",WP07,http://localhost:8888/magento2/test/pub/media/catalog/product/w/p/wp07-black_main.jpg,"Pants, Pants, Performance Fabrics, Default Category",4.90
http://localhost:8888/magento2/test/bardot-capri.html,"Bardot Capri","Black is back &mdash; was it ever gone? &mdash; which means all your favorite tops will get along with the comfortable and versatile Bardot Capri.
&bull; Black capris with pink waistband.&bull; Cropped leggings.&bull; Waistband drawcord. &bull; Flat, thin and flattering.&bull; Made with organic fabric.","48 EUR",WP08,http://localhost:8888/magento2/test/pub/media/catalog/product/w/p/wp08-black_main.jpg,"Pants, Pants, Default Category",4.90
http://localhost:8888/magento2/test/carina-basic-capri.html,"Carina Basic Capri","Perfect as workout pants or ""accessory,"" the Carina Basic Capri is comfy as it is practical -- try it under skirts or shorts.
&bull; Black capris with rouching detail.&bull; 93% cotton, 7% spandex.&bull; Elasticized waistband.&bull; Reinforced seams with exposed topstitching.&bull; Soft, medium-weight jersey with added stretch.","51 EUR",WP09,http://localhost:8888/magento2/test/pub/media/catalog/product/w/p/wp09-black_main.jpg,"Pants, Pants, Default Category",4.90
http://localhost:8888/magento2/test/daria-bikram-pant.html,"Daria Bikram Pant","The Daria Bikram Pant is designed to stretch and move with your body to make extreme yoga extremely comfortable.
&bull; Heather gray capris with pink striped waist.&bull; Flatlock seams.&bull; Interior pocket.","51 EUR",WP10,http://localhost:8888/magento2/test/pub/media/catalog/product/w/p/wp10-gray_main.jpg,"Pants, Pants, Eco Friendly, Default Category",4.90
http://localhost:8888/magento2/test/sylvia-capri.html,"Sylvia Capri","Enjoy a sleek, slendering look in new Silvia Capri. Its engineer-designed support fabric feels great and gives the illusion of a slimmer fit.
&bull; Green striped capri.&bull; Strategic side seam&bull; Comfort gusset with lining.&bull; Flat seaming.&bull; Wide waistband.&bull; Moisture wicking.","42 EUR",WP11,http://localhost:8888/magento2/test/pub/media/catalog/product/w/p/wp11-green_main.jpg,"Pants, Pants, Default Category",4.90
http://localhost:8888/magento2/test/deirdre-relaxed-fit-capri.html,"Deirdre Relaxed-Fit Capri","Invigorate your yoga practice with this Deirdre Relaxed-Fit Capri, designed to let you move without strain or restriction.
&bull; Heather gray capris with mint green waist &amp; accents.&bull; Comfortable, relaxed fit with high rise.&bull; Moisture-wicking, 4-way stretch construction.&bull; Lined with mesh for better support.&bull; Hidden pocket at waistband.&bull; Flatlock seams and lined gusset for comfort.","63 EUR",WP12,http://localhost:8888/magento2/test/pub/media/catalog/product/w/p/wp12-gray_main.jpg,"Pants, Pants, Performance Fabrics, Default Category",4.90
http://localhost:8888/magento2/test/portia-capri.html,"Portia Capri","From yoga at dawn to evenings curled up with a book, our Portia Capri gives you the comfort and freedom to cruise through the day. The high-waisted design keeps you covered while you're bending and stretching, while contrast stripes promise a dash of sporty style.
&bull; Salmon heather capri sweats.&bull; Relaxed fit, high waist. &bull; Inseam: 21"". &bull; Wide elastic waistband. &bull; Machine wash/dry.","49 EUR",WP13,http://localhost:8888/magento2/test/pub/media/catalog/product/w/p/wp13-orange_main.jpg,"Pants, Pants, Erin Recommends, Default Category",4.90
http://localhost:8888/magento2/test/fiona-fitness-short.html,"Fiona Fitness Short","Don't let the plain style fool you: the Fiona Fitness Short demands notice on several levels. Comfort, of course. But also a performance-grade wicking fabric that takes everything you can give.
&bull; Black run shorts - cotton/spandex.&bull; 5&rdquo; inseam.&bull; Machine wash/Line dry.","29 EUR",WSH01,http://localhost:8888/magento2/test/pub/media/catalog/product/w/s/wsh01-black_main.jpg,"Shorts, New Luma Yoga Collection, Eco Friendly, Default Category",4.90
http://localhost:8888/magento2/test/maxima-drawstring-short.html,"Maxima Drawstring Short","Even laid-back women like to stay stylish, and that's just what the Maxima Drawstring Short delivers. An elastic waist keeps the fit flexible, on the deck at home or on a trail walk. Sporty tennis flair adds an athletic accent.
&bull; Light gray run shorts - cotton polyester. &bull; Contrast binding. &bull; 3"" inseam. &bull; Machine wash/dry.","28 EUR",WSH02,http://localhost:8888/magento2/test/pub/media/catalog/product/w/s/wsh02-gray_main.jpg,"Shorts, Women Sale, Default Category",4.90
http://localhost:8888/magento2/test/gwen-drawstring-bike-short.html,"Gwen Drawstring Bike Short","For a completely modern style with moisture-wicking CoolTech&trade; technology, try the Gwen Drawstring Bike Short. Subtle grays and eye catching stitching combine with an adjustable waist for the perfect look and fit.
&bull; Dark heather gray rouched bike shorts.&bull; Fitted. Inseam: 2"". &bull; Machine wash/dry.","50 EUR",WSH03,http://localhost:8888/magento2/test/pub/media/catalog/product/w/s/wsh03-gray_main.jpg,"Shorts, New Luma Yoga Collection, Performance Fabrics, Default Category",4.90
http://localhost:8888/magento2/test/artemis-running-short.html,"Artemis Running Short","Discover smooth jogging and chic comfort each time you slip into the Artemis Running Short. A unique maritime-inspired design and oolor theme features a stretchy drawstring waist.
&bull; Black rouched shorts with mint waist. &bull; Soft, lightweight construction.&bull; LumaTech&trade; wicking technology.&bull; Semi-fitted.","45 EUR",WSH04,http://localhost:8888/magento2/test/pub/media/catalog/product/w/s/wsh04-black_main.jpg,Shorts,4.90
http://localhost:8888/magento2/test/bess-yoga-short.html,"Bess Yoga Short","Designed for intense physical activity &ndash; think bikram &ndash; our Bess Yoga Short features moisture-wicking, four-way stretch fabric that lets you move in every which way. A vented gusset adds breathability and range of motion.
&bull; Navy cotton shorts with light bue waist detail.&bull; Front shirred waistband.&bull; Flat-lock, chafe-free side seams.&bull; Vented gusset.&bull; Hidden interior pocket.&bull; Sustainable and recycled fabric.","28 EUR",WSH05,http://localhost:8888/magento2/test/pub/media/catalog/product/w/s/wsh05-blue_main.jpg,"Shorts, Women Sale, Default Category",4.90
http://localhost:8888/magento2/test/angel-light-running-short.html,"Angel Light Running Short","The Angel Light Running Short offers comfort in an ultra-lightweight, breathable package. With fabric infused with all-natural Cocona&reg; performance technology, it can whisk away sweat and block UV rays.
&bull; Dark heather gray running shorts.&bull; Snug fit. &bull; Elastic waistband. &bull; Cocona&reg; performance fabric. &bull; Machine wash/dry.","42 EUR",WSH06,http://localhost:8888/magento2/test/pub/media/catalog/product/w/s/wsh06-gray_main.jpg,Shorts,4.90
http://localhost:8888/magento2/test/echo-fit-compression-short.html,"Echo Fit Compression Short","Your muscles know it's go time the second you pull on the Echo Fit Compression Short. A balance of firm, stimulating squeeze with breathability, it offers the support and comfort you need to give it your all.
&bull; Black compression shorts.&bull; High-waisted cut.&bull; Compression fit.&bull; Inseam: 1.0"". &bull; Machine wash/dry.","24 EUR",WSH07,http://localhost:8888/magento2/test/pub/media/catalog/product/w/s/wsh07-black_main.jpg,"Shorts, New Luma Yoga Collection, Default Category",4.90
http://localhost:8888/magento2/test/sybil-running-short.html,"Sybil Running Short","Fortunately, it's okay to look cute while you're working out. The Sybil Running Short combines a fun, color-blocked design with breathable mesh fabric for sporty-fun style.
&bull; Blue running shorts with green waist.&bull; Drawstring-adjustable waist.&bull; 4"" inseam. Machine wash/line dry.","44 EUR",WSH08,http://localhost:8888/magento2/test/pub/media/catalog/product/w/s/wsh08-purple_main.jpg,"Shorts, Performance Fabrics, Default Category",4.90
http://localhost:8888/magento2/test/mimi-all-purpose-short.html,"Mimi All-Purpose Short","You can run, bike or swim in the do-anything, water-resistance Mimi Short. No need to worry about rubbing-induced soreness either, with flatlock seams and soft, chafe-resistant material.
&bull; Gray/seafoam two-layer shorts.&bull; Water-resistant construction.&bull; Inner mesh brief for breathable support.&bull; 2.0"" inseam.&bull; Reflective trim for visibility.","44 EUR",WSH09,http://localhost:8888/magento2/test/pub/media/catalog/product/w/s/wsh09-gray_main.jpg,Shorts,4.90
http://localhost:8888/magento2/test/ana-running-short.html,"Ana Running Short","Time to lace up your kicks and beat that personal best in the Ana Running Short. It's designed with breathable mesh side panels to help keep you cool while you master the miles.
&bull; Black/pink two-layer shorts.&bull; Low-rise elastic waistband.&bull; Relaxed fit. &bull; Ultra-lightweight fabric. &bull; Internal drawstring. &bull; Machine wash/dry.","40 EUR",WSH10,http://localhost:8888/magento2/test/pub/media/catalog/product/w/s/wsh10-black_main.jpg,"Shorts, Eco Friendly, Default Category",4.90
http://localhost:8888/magento2/test/ina-compression-short.html,"Ina Compression Short","One of Luma's most popular items, the Ina Compression Short has you covered with exceptional support and comfort, whether you're running the trail, riding a bike or ripping out reps. The ventilating fabric offers cool relief and prevents irritating chafing.
&bull; Royal blue bike shorts.&bull; Compression fit. &bull; Moisture-wicking. &bull; Anti-microbial. &bull; Machine wash/dry.","49 EUR",WSH11,http://localhost:8888/magento2/test/pub/media/catalog/product/w/s/wsh11-blue_main.jpg,"Shorts, Erin Recommends, Default Category",4.90
http://localhost:8888/magento2/test/erika-running-short.html,"Erika Running Short","A great short with a body-hugging design, the Erika Running Short is perfect for runners who prefer a fitted short rather than the traditional baggy variety.
&bull; Seafoam pattern running shorts.&bull; Elastic waistband.&bull; Snug fit.&bull; 4'' inseam.&bull; 76% premium brushed Nylon / 24% Spandex.","45 EUR",WSH12,http://localhost:8888/magento2/test/pub/media/catalog/product/w/s/wsh12-green_main.jpg,"Shorts, Erin Recommends, Default Category",4.90
http://localhost:8888/magento2/test/set-of-sprite-yoga-straps.html,"Set of Sprite Yoga Straps","Great set of Sprite Yoga Straps for every stretch and hold you need. There are three straps in this set: 6', 8' and 10'.

 100% soft and durable cotton.
 Plastic cinch buckle is easy to use.
 Choice of three natural colors made from phthalate and heavy metal free dyes.
","14 EUR",24-WG085_Group,http://localhost:8888/magento2/test/pub/media/catalog/product/l/u/luma-yoga-strap-set.jpg,"Gear, Fitness Equipment",4.90
